COMBUSTIBLE,ESTADO,FECHA_REGISTRO,ANIO_REGISTRO,CLASE,DEPARTAMENTO,CANTIDAD
ELECTRICO,ACTIVO,02/27/2014 12:00:00 AM,2014,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,09/01/2014 12:00:00 AM,2014,MOTOCICLETA,Meta,1
ELECTRICO,ACTIVO,05/05/2014 12:00:00 AM,2014,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,05/27/2014 12:00:00 AM,2014,MOTOCICLETA,Cordoba,1
ELECTRICO,ACTIVO,06/17/2014 12:00:00 AM,2014,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,11/19/2014 12:00:00 AM,2014,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,02/25/2014 12:00:00 AM,2014,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,04/15/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,04/17/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,10/31/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,05/02/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,03/24/2015 12:00:00 AM,2015,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,10/31/2014 12:00:00 AM,2014,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,02/03/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,05/11/2015 12:00:00 AM,2015,AUTOMOVIL,Norte de Santander,1
ELECTRICO,ACTIVO,02/11/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,04/29/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/15/2015 12:00:00 AM,2015,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,03/05/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,08/06/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,03/28/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,03/04/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,01/28/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,01/22/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,10/16/2014 12:00:00 AM,2014,MOTOCICLETA,Meta,1
ELECTRICO,ACTIVO,02/12/2015 12:00:00 AM,2015,MOTOCICLETA,Meta,1
ELECTRICO,ACTIVO,04/24/2015 12:00:00 AM,2015,MOTOCICLETA,Norte de Santander,1
ELECTRICO,ACTIVO,12/10/2014 12:00:00 AM,2014,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,11/05/2014 12:00:00 AM,2014,MOTOCICLETA,Huila,1
ELECTRICO,ACTIVO,09/30/2014 12:00:00 AM,2014,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,10/15/2014 12:00:00 AM,2014,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,12/01/2014 12:00:00 AM,2014,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,04/22/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,09/21/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,09/03/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,03/04/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,08/10/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,09/10/2014 12:00:00 AM,2014,MOTOCICLETA,Huila,1
ELECTRICO,ACTIVO,03/04/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,10/14/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,06/19/2015 12:00:00 AM,2015,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,07/27/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,07/30/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,03/31/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/25/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,07/28/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,07/31/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,12/30/2015 12:00:00 AM,2015,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,12/07/2015 12:00:00 AM,2015,MOTOCICLETA,Caqueta,1
ELECTRICO,ACTIVO,10/02/2015 12:00:00 AM,2015,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,11/06/2015 12:00:00 AM,2015,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,01/08/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,10/29/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,12/07/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/21/2016 12:00:00 AM,2016,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,06/30/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,08/22/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/30/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,06/24/2015 12:00:00 AM,2015,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,09/30/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/29/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/23/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,10/08/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/30/2015 12:00:00 AM,2015,AUTOMOVIL,Valle del Cauca,1
ELECTRICO,ACTIVO,09/15/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,12/26/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/19/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/29/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/03/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,06/30/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,12/17/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,02/04/2016 12:00:00 AM,2016,CAMIONETA,Valle del Cauca,1
ELECTRICO,ACTIVO,01/05/2016 12:00:00 AM,2016,AUTOMOVIL,Valle del Cauca,1
ELECTRICO,ACTIVO,06/23/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/05/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,08/29/2015 12:00:00 AM,2015,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,06/17/2015 12:00:00 AM,2015,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,09/24/2015 12:00:00 AM,2015,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,06/22/2015 12:00:00 AM,2015,MOTOCICLETA,Risaralda,1
ELECTRICO,ACTIVO,01/25/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/13/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/19/2016 12:00:00 AM,2016,MOTOCICLETA,Norte de Santander,1
ELECTRICO,ACTIVO,10/13/2015 12:00:00 AM,2015,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,12/17/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,12/12/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/03/2015 12:00:00 AM,2015,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,01/29/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,07/29/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,06/06/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,02/23/2016 12:00:00 AM,2016,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,06/28/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,01/18/2016 12:00:00 AM,2016,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,02/02/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/17/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,03/15/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,06/21/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,09/27/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,01/07/2017 12:00:00 AM,2017,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,12/28/2016 12:00:00 AM,2016,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,04/04/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,04/04/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,11/10/2016 12:00:00 AM,2016,MOTOCARRO,Cundinamarca,1
ELECTRICO,ACTIVO,11/04/2016 12:00:00 AM,2016,MOTOCICLETA,Santander,1
ELECTRICO,ACTIVO,04/20/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,04/19/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,02/19/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,12/23/2016 12:00:00 AM,2016,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,09/14/2016 12:00:00 AM,2016,MOTOCARRO,Cundinamarca,1
ELECTRICO,ACTIVO,02/21/2017 12:00:00 AM,2017,CAMIONETA,Antioquia,1
ELECTRICO,ACTIVO,02/12/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,04/06/2018 12:00:00 AM,2018,MOTOCICLETA,Narino,1
ELECTRICO,ACTIVO,09/13/2016 12:00:00 AM,2016,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,11/10/2016 12:00:00 AM,2016,MOTOCARRO,Cundinamarca,1
ELECTRICO,ACTIVO,08/11/2016 12:00:00 AM,2016,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,11/01/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,10/25/2016 12:00:00 AM,2016,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,07/02/2016 12:00:00 AM,2016,CAMIONETA,Cundinamarca,1
ELECTRICO,ACTIVO,10/11/2016 12:00:00 AM,2016,MOTOCARRO,Cundinamarca,1
ELECTRICO,ACTIVO,03/23/2016 12:00:00 AM,2016,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,09/22/2016 12:00:00 AM,2016,MOTOCICLETA,Huila,1
ELECTRICO,ACTIVO,02/06/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,07/19/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/13/2017 12:00:00 AM,2017,MOTOCARRO,Antioquia,1
ELECTRICO,ACTIVO,02/02/2017 12:00:00 AM,2017,MOTOCICLETA,Huila,1
ELECTRICO,ACTIVO,03/10/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/10/2017 12:00:00 AM,2017,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,09/30/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,07/06/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,02/06/2017 12:00:00 AM,2017,MOTOCARRO,Antioquia,1
ELECTRICO,ACTIVO,01/04/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/30/2017 12:00:00 AM,2017,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,11/07/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/03/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,02/21/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,04/18/2017 12:00:00 AM,2017,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,11/22/2016 12:00:00 AM,2016,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,12/28/2016 12:00:00 AM,2016,MOTOCARRO,Cundinamarca,1
ELECTRICO,ACTIVO,03/15/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,09/11/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,08/22/2017 12:00:00 AM,2017,MOTOCICLETA,Narino,1
ELECTRICO,ACTIVO,09/18/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,01/21/2021 12:00:00 AM,2021,MOTOCARRO,Valle del Cauca,1
ELECTRICO,ACTIVO,06/20/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,02/17/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/15/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/22/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,09/27/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/21/2017 12:00:00 AM,2017,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,12/27/2017 12:00:00 AM,2017,CUADRICICLO,Valle del Cauca,1
ELECTRICO,ACTIVO,07/19/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,07/31/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,01/17/2019 12:00:00 AM,2019,MOTOCARRO,Atlantico,1
ELECTRICO,ACTIVO,03/28/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/07/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,06/29/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/01/2018 12:00:00 AM,2018,AUTOMOVIL,Tolima,1
ELECTRICO,ACTIVO,10/10/2018 12:00:00 AM,2018,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,05/08/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/31/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,11/27/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/09/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/09/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/08/2018 12:00:00 AM,2018,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,11/08/2018 12:00:00 AM,2018,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,11/15/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,07/19/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/28/2019 12:00:00 AM,2019,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,04/04/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/01/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/30/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/13/2020 12:00:00 AM,2020,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,02/14/2019 12:00:00 AM,2019,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/04/2019 12:00:00 AM,2019,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,02/20/2019 12:00:00 AM,2019,CAMIONETA,Cundinamarca,1
ELECTRICO,ACTIVO,06/26/2019 12:00:00 AM,2019,CAMIONETA,Antioquia,1
ELECTRICO,ACTIVO,06/14/2018 12:00:00 AM,2018,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,12/03/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/31/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,12/04/2018 12:00:00 AM,2018,AUTOMOVIL,Norte de Santander,1
ELECTRICO,ACTIVO,04/30/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,11/30/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/07/2019 12:00:00 AM,2019,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,12/17/2018 12:00:00 AM,2018,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,08/02/2019 12:00:00 AM,2019,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,09/28/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,05/07/2019 12:00:00 AM,2019,CAMION,Antioquia,1
ELECTRICO,ACTIVO,05/31/2018 12:00:00 AM,2018,AUTOMOVIL,Risaralda,1
ELECTRICO,ACTIVO,10/18/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,06/13/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/08/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,11/01/2018 12:00:00 AM,2018,CAMION,Antioquia,1
ELECTRICO,ACTIVO,05/31/2018 12:00:00 AM,2018,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,10/19/2017 12:00:00 AM,2017,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,06/25/2018 12:00:00 AM,2018,AUTOMOVIL,Valle del Cauca,1
ELECTRICO,ACTIVO,04/10/2018 12:00:00 AM,2018,MOTOCARRO,Antioquia,1
ELECTRICO,ACTIVO,09/29/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,01/15/2019 12:00:00 AM,2019,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,10/26/2017 12:00:00 AM,2017,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,02/28/2018 12:00:00 AM,2018,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,11/27/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/21/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/27/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/14/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,09/07/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,02/20/2018 12:00:00 AM,2018,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,03/21/2018 12:00:00 AM,2018,CUADRICICLO,Caldas,1
ELECTRICO,ACTIVO,03/23/2018 12:00:00 AM,2018,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,09/21/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,11/01/2018 12:00:00 AM,2018,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,09/19/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,08/24/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/21/2019 12:00:00 AM,2019,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,03/20/2019 12:00:00 AM,2019,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,10/03/2018 12:00:00 AM,2018,CAMIONETA,Antioquia,1
ELECTRICO,ACTIVO,10/03/2018 12:00:00 AM,2018,CAMIONETA,Antioquia,1
ELECTRICO,ACTIVO,01/31/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/22/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/05/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,05/07/2018 12:00:00 AM,2018,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,03/18/2019 12:00:00 AM,2019,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,12/06/2018 12:00:00 AM,2018,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/28/2018 12:00:00 AM,2018,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,02/18/2019 12:00:00 AM,2019,CUADRICICLO,Bogota D.C.,1
ELECTRICO,ACTIVO,12/26/2018 12:00:00 AM,2018,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,11/25/2016 12:00:00 AM,2016,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,02/11/2015 12:00:00 AM,2015,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,06/02/2011 12:00:00 AM,2011,MOTOCICLETA,Antioquia,1
ELECTRICO,ACTIVO,11/28/2014 12:00:00 AM,2014,MOTOCICLETA,Valle del Cauca,1
ELECTRICO,ACTIVO,09/12/2013 12:00:00 AM,2013,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,08/13/2013 12:00:00 AM,2013,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,03/15/2017 12:00:00 AM,2017,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/01/2013 12:00:00 AM,2013,CAMIONETA,Antioquia,1
ELECTRICO,ACTIVO,10/16/2014 12:00:00 AM,2014,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,05/24/2013 12:00:00 AM,2013,MOTOCICLETA,Bogota D.C.,1
ELECTRICO,ACTIVO,02/11/2021 12:00:00 AM,2021,TRICIMOTO,Valle del Cauca,1
ELECTRICO,ACTIVO,11/11/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,11/11/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,11/19/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,11/11/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,11/11/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,11/11/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,03/24/2021 12:00:00 AM,2021,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,05/29/2021 12:00:00 AM,2021,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,07/21/2021 12:00:00 AM,2021,AUTOMOVIL,Santander,1
ELECTRICO,ACTIVO,09/08/2021 12:00:00 AM,2021,MOTOCICLETA,Cundinamarca,1
ELECTRICO,ACTIVO,10/29/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/13/2020 12:00:00 AM,2020,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/26/2019 12:00:00 AM,2019,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,10/30/2019 12:00:00 AM,2019,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,12/12/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,12/03/2019 12:00:00 AM,2019,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/24/2021 12:00:00 AM,2021,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,11/05/2020 12:00:00 AM,2020,BUS,Bogota D.C.,1
ELECTRICO,ACTIVO,06/11/2021 12:00:00 AM,2021,MOTOTRICICLO,Cundinamarca,1
ELECTRICO,ACTIVO,10/22/2020 12:00:00 AM,2020,AUTOMOVIL,Cundinamarca,1
ELECTRICO,ACTIVO,02/10/2022 12:00:00 AM,2022,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,10/01/2020 12:00:00 AM,2020,CAMIONETA,Bogota D.C.,1
ELECTRICO,ACTIVO,02/19/2021 12:00:00 AM,2021,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,02/24/2021 12:00:00 AM,2021,AUTOMOVIL,Risaralda,1
ELECTRICO,ACTIVO,07/27/2021 12:00:00 AM,2021,AUTOMOVIL,Antioquia,1
ELECTRICO,ACTIVO,08/10/2021 12:00:00 AM,2021,AUTOMOVIL,Bogota D.C.,1
ELECTRICO,ACTIVO,03/13/2020 12:00:00 AM,2020,CUADRICICLO,Antioquia,1
ELECTRICO,ACTIVO,01/07/2021 12:00:00 AM,2021,AUTOMOVIL,Santander,1
